"","X","BD","year","yd","monthproxy","smax","zmax","delta","sanom","sb","zt","zb","N2","zn2","tmax","tt","tb","smax_yn","Name","NumofPoly","NumofSta","Region","Area","Type","lon","lat"
"4097",4096,73,1994,244,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9933,41.045
"4112",4111,84,1994,230,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.65,41.09
"4113",4112,71,1994,230,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7883,41.1467
"4244",4243,78,1994,279,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7633,41.01
"4245",4244,72,1994,279,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9183,41.1467
"4246",4245,69,1994,279,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.965,41.205
"4247",4246,66,1994,279,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.0267,41.2817
"4248",4247,58,1994,279,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.08,41.3983
"4249",4248,66,1994,279,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.97,41.4517
"4250",4249,76,1994,279,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6933,41.5483
"4251",4250,88,1994,280,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.57,41.2867
"4252",4251,94,1994,280,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.2533,41.4767
"4254",4253,106,1994,280,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-65.97,41.6233
"4256",4255,111,1994,280,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-65.92,41.6883
"4258",4257,80,1994,282,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.2733,41.8633
"4259",4258,75,1994,282,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.655,41.895
"4275",4274,60,1994,320,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.23,41.13
"4278",4277,70,1994,320,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.93,41.2
"4280",4279,95,1994,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.43,41.2
"4281",4280,70,1994,320,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9433,41.2083
"4282",4281,88,1994,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.58,41.43
"4283",4282,93,1994,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.4467,41.1967
"4284",4283,68,1994,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.73,41.68
"4285",4284,85,1994,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6,41.45
"4286",4285,68,1994,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.78,41.95
"4287",4286,68,1994,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.745,41.695
"4304",4303,87,1995,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.3283,41.5033
"4307",4306,81,1995,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.3333,41.8633
"4321",4320,87,1995,116,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.57,41.3983
"4322",4321,79,1995,117,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6683,41.2883
"4324",4323,80,1995,117,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.65,41.1183
"4326",4325,85,1995,117,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6317,41.11
"4327",4326,104,1995,117,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6867,40.8933
"4329",4328,90,1995,117,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9117,40.8917
"4331",4330,71,1995,117,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9117,41.0717
"4333",4332,68,1995,118,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.915,41.2183
"4334",4333,68,1995,118,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.8833,41.41
"4354",4353,67,1995,240,4,33.107,15,24.5172413793103,0.436,32.671,5.4827586206897,30,0.000771372996033486,15,15.98,16.4344827586207,13.13,1,29,1,8,"GB",10194.647229,"BANK",-67.115,41.135
"4363",4362,91,1995,246,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.3167,41.4167
"4366",4365,75,1995,247,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.65,41.6167
"4369",4368,102,1995,247,5,35.736,62,18.5652173913044,0.501999999999995,35.234,48,66.5652173913044,0.000893708546199016,73,22.42,22.43,20.6586956521739,1,29,1,8,"GB",10194.647229,"BANK",-66.36,41.1983
"4371",4370,75,1995,247,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.8183,41.3017
"4390",4389,74,1995,130,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6933,41.5017
"4391",4390,78,1995,130,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.675,41.1083
"4394",4393,88,1995,131,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9217,40.8933
"4395",4394,88,1995,131,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.92,40.895
"4396",4395,70,1995,131,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9183,41.0717
"4397",4396,68,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9183,41.2267
"4398",4397,67,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.915,41.41
"4399",4398,58,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.175,41.1533
"4416",4415,55,1995,137,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.2817,41.2
"4417",4416,65,1995,137,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.0417,41.26
"4418",4417,73,1995,137,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.81,41.3333
"4419",4418,69,1995,137,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.8333,41.4833
"4420",4419,75,1995,140,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6567,41.5
"4421",4420,76,1995,140,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7,41.295
"4422",4421,82,1995,140,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.665,41.115
"4425",4424,71,1995,141,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9117,41.07
"4426",4425,68,1995,141,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9133,41.225
"4427",4426,66,1995,141,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.92,41.4033
"4428",4427,58,1995,141,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.1683,41.1633
"4451",4450,67,1995,74,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.13,41.073
"4453",4452,70,1995,75,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67,41.1917
"4455",4454,71,1995,75,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.89,41.3417
"4456",4455,73,1995,75,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.8167,41.5
"4457",4456,72,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7067,41.6417
"4458",4457,73,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6233,41.8
"4459",4458,81,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.575,41.955
"4460",4459,66,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.825,41.955
"4461",4460,63,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.81,41.805
"4462",4461,66,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7583,41.8783
"4463",4462,67,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.92,41.8883
"4465",4464,61,1995,76,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9767,41.6867
"4503",4502,66,1995,58,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.11,41.045
"4504",4503,56,1995,58,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.1117,41.3317
"4505",4504,87,1995,59,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6133,41.3583
"4506",4505,60,1995,59,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.745,41.7767
"4507",4506,84,1995,59,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.43,41.6283
"4509",4508,82,1995,60,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.4533,42.0283
"4533",4532,56,1995,174,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.2467,41.1667
"4537",4536,70,1995,174,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.995,41
"4538",4537,64,1995,174,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67,41.25
"4541",4540,69,1995,174,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.0017,42.0017
"4543",4542,63,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7517,41.865
"4544",4543,67,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7533,41.6483
"4546",4545,74,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.75,41.365
"4548",4547,71,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.75,41.1467
"4550",4549,89,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5,41.2667
"4551",4550,89,1995,175,3,32.777,3,3.10958904109583,0.222999999999999,32.554,1.89041095890417,5,0.000589236642933575,4,9.7,10.5420547945205,8.73,1,29,1,8,"GB",10194.647229,"BANK",-66.5,41.5017
"4553",4552,74,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.4983,41.7567
"4555",4554,82,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5033,42.0017
"4558",4557,99,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.0033,41.75
"4559",4558,98,1995,175,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.005,42
"4560",4559,79,1995,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.2533,42.0017
"4561",4560,68,1995,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7483,41.9983
"4562",4561,64,1995,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7467,41.7367
"4563",4562,69,1995,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7517,41.515
"4564",4563,81,1995,176,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5017,41.5817
"4583",4582,70,1995,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9383,41.2933
"4584",4583,61,1995,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.2017,41.1883
"4585",4584,87,1995,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6817,40.9883
"4586",4585,109,1995,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.1567,41.48
"4587",4586,66,1995,102,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.805,41.9733
"4604",4603,56,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.167,41.263
"4606",4605,68,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.97,41.195
"4607",4606,67,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9717,41.205
"4608",4607,76,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.712,41.025
"4609",4608,77,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7033,41.035
"4610",4609,95,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.462,41.203
"4611",4610,95,1995,132,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.4533,41.2
"4612",4611,85,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7,41.412
"4613",4612,84,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6967,41.405
"4614",4613,62,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.995,41.583
"4615",4614,64,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9817,41.5867
"4616",4615,77,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.52,41.728
"4617",4616,75,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5267,41.7217
"4618",4617,91,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.387,41.53
"4619",4618,90,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.3983,41.5383
"4622",4621,113,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.0367,41.5467
"4625",4624,86,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.195,41.803
"4626",4625,86,1995,133,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.1933,41.8017
"4627",4626,67,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.1083,41.07
"4629",4628,70,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67,41.1933
"4631",4630,72,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.8883,41.3433
"4633",4632,87,1995,134,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.4333,42.07
"4634",4633,70,1995,134,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.668,41.952
"4635",4634,67,1995,134,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6833,41.9517
"4636",4635,59,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.1217,41.3383
"4637",4636,66,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9917,41.4917
"4638",4637,75,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.77,41.5
"4639",4638,88,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5533,41.5133
"4640",4639,89,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.3483,41.5
"4641",4640,56,1995,202,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.2483,41.1683
"4642",4641,86,1995,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.34,41.6667
"4644",4643,73,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5617,41.6583
"4645",4644,70,1995,202,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9983,40.9983
"4646",4645,67,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.77,41.6667
"4647",4646,64,1995,202,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.0017,41.25
"4648",4647,62,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.99,41.6733
"4649",4648,62,1995,202,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67,41.5
"4650",4649,71,1995,202,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.9967,42.0183
"4651",4650,63,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.74,41.8567
"4652",4651,65,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.775,41.825
"4653",4652,67,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.755,41.6433
"4654",4653,77,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6033,41.8367
"4655",4654,75,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7517,41.3667
"4656",4655,84,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.335,41.8267
"4657",4656,70,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.75,41.1533
"4658",4657,88,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.4817,41.25
"4659",4658,80,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.325,42
"4660",4659,88,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5017,41.5
"4661",4660,79,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.565,42
"4662",4661,74,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5033,41.7467
"4663",4662,67,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.7717,41.9917
"4664",4663,81,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.5,42
"4665",4664,64,1995,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-67.0033,42.0067
"4666",4665,81,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.2517,41.8833
"4667",4666,85,1995,203,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.2483,41.6633
"4668",4667,99,1995,204,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-65.9983,41.75
"4669",4668,83,1995,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6567,41.3417
"4670",4669,99,1995,204,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66,42
"4672",4671,80,1995,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.6833,41.1767
"4673",4672,77,1995,204,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.25,42
"4675",4674,79,1995,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,1,8,"GB",10194.647229,"BANK",-66.8267,41.075
